Author	Harmonic	Closeness	Degree	Betweenness	In-degree	Out-degree	Eigenvector
Lode Cantens	1898.8999999999369	0.23956095195710778	0.002541466024612092	0.0	0.002541466024612092	0.0	0.007373350041631135
P.W.J.L. Gerretsen	1800.0452380952086	0.22318700070349065	0.007891920813269128	1.7173661227378637e-06	0.001203852327447833	0.006688068485821294	0.002708244333315812
R.D. Schuiling	1827.238095238034	0.22836659824189165	0.005082932049224184	0.0	0.0016051364365971105	0.003477795612627073	0.0016475605341160474
A.M.J. van Buuren	2071.3619047618604	0.24930846303474102	0.023542001070090957	0.00044793581191708207	0.017388978063135364	0.006153023006955591	0.016650209001819335
P.J. de Kanter	1171.7361111111668	0.1529159821251349	0.0006688068485821295	0.00010893398988896367	0.00013376136971642589	0.0005350454788657035	9.306023619115585e-07
Bert Bevers	1589.3190476190318	0.20243414009385943	0.0005350454788657035	0.0	0.00026752273943285177	0.00026752273943285177	0.00027256485096995416
R.S. Prins	1780.9571428571176	0.21984947645958247	0.002407704654895666	1.530609918615128e-05	0.0016051364365971105	0.0008025682182985553	0.00216397024135408
Bruno B. Becker	0.0	0.0	0.00040128410914927763	0.0	0.0	0.00040128410914927763	3.552025893195421e-97
W. Haanstra	1354.201984127028	0.17476299756036293	0.00013376136971642589	0.0	0.00013376136971642589	0.0	3.095734077009508e-05
A.J. van Essen	1778.6880952380577	0.2218438894584074	0.004146602461209203	0.00010024892554702057	0.002541466024612092	0.0016051364365971105	0.002341963914539238
Jan van der Waals	1179.966666666698	0.15210933189741002	0.00013376136971642589	0.0	0.00013376136971642589	0.0	1.5610852064967311e-06
Daniel Koorders	1243.9944444444864	0.1601958064136191	0.0006688068485821295	6.165029851357647e-07	0.00013376136971642589	0.0005350454788657035	4.071729442130199e-06
Idel Ianchelevici	1187.2936507936824	0.15378717619533508	0.001070090957731407	0.0	0.00013376136971642589	0.0009363295880149812	1.5446044618818299e-06
K. Lekkerkerker	2141.9142857142438	0.2628670650580225	0.010968432316746922	4.148018081206486e-05	0.005484216158373461	0.005484216158373461	0.012454353452773138
Thomas Rosenboom	1574.9198412698474	0.19746738155447818	0.0016051364365971105	0.0	0.0016051364365971105	0.0	0.0003507757334549912
Guy Voets	2073.888095238004	0.26030446785953304	0.010165864098448368	4.614321598666441e-05	0.003344034242910647	0.00682182985553772	0.011143884968995193
Alfons Siffer	1573.3940476190403	0.20225179686252695	0.0005350454788657035	4.0582681936612436e-07	0.00013376136971642589	0.00040128410914927763	0.00023424059561326388
Jan Balicki	1650.1091269841036	0.20975787204120416	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	0.00030689464144730016
Charles René Bakhuizen van den Brink	1375.1281746032346	0.17873857099433216	0.002140181915462814	0.00022804291584033057	0.00013376136971642589	0.0020064205457463883	1.0635485861174282e-05
Arnold Heumakers	1622.4424603174568	0.2027831644733316	0.002140181915462814	3.2533106450158965e-06	0.0018726591760299624	0.00026752273943285177	0.0004703053169916477
R.P.W. Visser	1700.4642857142703	0.21049079114412642	0.00227394328517924	3.3121462090346047e-07	0.0014713750668806848	0.0008025682182985553	0.0017509804401370772
J. Eigenhuis	2097.635714285643	0.2606340888814625	0.0065543071161048684	3.315300644809497e-05	0.0040128410914927765	0.002541466024612092	0.011073805456599597
A.L Bem	1354.2202380952956	0.17665478977829124	0.0005350454788657035	0.00022366332576396084	0.00026752273943285177	0.00026752273943285177	4.771037273876628e-06
Paul C.H. van der Goor	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
R.A. Basart	1593.5190476190312	0.2028499078825641	0.00026752273943285177	0.0	0.00026752273943285177	0.0	0.0002909747252706832
Petra Hendriks	1669.222222222211	0.20633214513054418	0.003210272873194221	8.875837140399327e-05	0.002541466024612092	0.0006688068485821295	0.001839917719323292
P.N. van Eyck	2657.5523809523797	0.3164711311788301	0.050829320492241835	0.0009059628485504853	0.04333868378812199	0.007490636704119849	0.08321162304035666
A. Lubotsky	1451.1384920635194	0.18254981103364223	0.0006688068485821295	2.0403987583655045e-08	0.00040128410914927763	0.00026752273943285177	0.0002770287258143729
J.W. van der Linden	1631.2829365079158	0.2080002478660305	0.0008025682182985553	7.095032418327645e-07	0.00026752273943285177	0.0005350454788657035	0.0003011354573205743
J. de Graaf	2124.4047619047033	0.26082675360738994	0.008694489031567682	0.0005531034837688313	0.007089352594970572	0.0016051364365971105	0.01108153784868788
Wim de Haas	1749.2928571428456	0.21585308658817384	0.0040128410914927765	1.0370437081433622e-05	0.003477795612627073	0.0005350454788657035	0.002600752205008145
F. de Cleyn	1738.1880952380668	0.21803486434367755	0.007490636704119849	1.2636450524197275e-05	0.002675227394328518	0.004815409309791332	0.009031632030376317
Eva Moltesen-Hällström	1315.2972222222816	0.17092134827758065	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	9.94128189670595e-06
Ton Anbeek	2198.047619047602	0.263049038104817	0.047886570358480464	0.0057332409460267115	0.020331728196896735	0.027554842161583732	0.016257841915418333
Geert Maessen	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Dirk Christiaens	1883.7333333332717	0.23664836095479344	0.006688068485821294	8.759934456322685e-05	0.002541466024612092	0.004146602461209203	0.003143769978869713
F.P.J. Sibmacher Zìjnen	1722.3662698412372	0.21871061217437165	0.00227394328517924	1.144116520560715e-05	0.0008025682182985553	0.0014713750668806848	0.00045166728436752106
W. van Schothorst	1851.7190476189826	0.2324829577640417	0.002675227394328518	1.9398446855495416e-05	0.0016051364365971105	0.001070090957731407	0.002018522050728939
Fr. Stanislas	1659.2642857142532	0.21139155625515055	0.0040128410914927765	8.393419352896666e-06	0.001070090957731407	0.0029427501337613697	0.0005890789692071226
Lourina de Voogd	1285.3595238095565	0.16435254959154066	0.00013376136971642589	0.0	0.00013376136971642589	0.0	2.060769243874891e-05
J.D. de Jong	1985.7928571427658	0.24913243325450668	0.002140181915462814	0.000933030937643215	0.001070090957731407	0.001070090957731407	0.004013063934528588
John Drager	1499.8896825396976	0.19135005251003956	0.00013376136971642589	0.0	0.00013376136971642589	0.0	0.00010217343438850752
M.J. Moortgat-Keukelinck	1476.4936507936625	0.18649895747235845	0.001070090957731407	1.0904351215635082e-07	0.00040128410914927763	0.0006688068485821295	0.0002716617347102266
J. Van den Bossche	1783.2523809523402	0.22207327308803984	0.014579989299090422	8.805962503321007e-06	0.006286784376672017	0.008293204922418406	0.01694221824913393
C.B. Hylkema	1920.8142857142236	0.2388799210102209	0.0030765115034777956	5.796887259500082e-06	0.0029427501337613697	0.00013376136971642589	0.004912503919895437
Jef Claes	1894.2499999999222	0.24111865507738364	0.002407704654895666	7.483266436563805e-07	0.0009363295880149812	0.0014713750668806848	0.0030291249701753157
Jan Cartens	1988.3309523808746	0.24968650862163153	0.006153023006955591	4.0804494203220106e-05	0.0017388978063135364	0.004414125200642054	0.003818170681446884
Maurits van Saene	1547.15	0.19862476423684594	0.004681647940074906	0.0	0.00026752273943285177	0.004414125200642054	0.0001444773629089813
Stefan George	2523.2357142856936	0.3065647415648043	0.02501337613697164	0.0	0.02501337613697164	0.0	0.04638069870666433
George Lodewijk Schorer	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
A.W.G. Eijgendaal	1471.3587301587402	0.18544177064983702	0.0020064205457463883	3.244487384362703e-05	0.00040128410914927763	0.0016051364365971105	0.0002316452613822325
Jacob Cornelis van Slee	1587.2615079364975	0.20291644292517083	0.0006688068485821295	5.9972884258500225e-05	0.00013376136971642589	0.0005350454788657035	0.0001911408322385311
Rogi Wieg	1643.7095238095094	0.20717152686505447	0.001337613697164259	8.955277090553848e-07	0.001203852327447833	0.00013376136971642589	0.0005441796330111556
Tijn Boon	1396.7111111111512	0.17638355661538094	0.0016051364365971105	5.0556355705721154e-08	0.00013376136971642589	0.0014713750668806848	0.00012310546085618672
H.J. van Ankum	1884.1952380951543	0.23905332397262669	0.0014713750668806848	0.00011983869902043693	0.0009363295880149812	0.0005350454788657035	0.0015333460603039297
Auke Jelsma	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
Marcel Matthijs	2178.661904761813	0.27014097596906694	0.007624398073836276	4.083940045318116e-07	0.007356875334403424	0.00026752273943285177	0.022738790663066506
Émile O.J.J.G. Lousse	1870.109523809467	0.23520607021094936	0.012439807383627608	1.4224856794096898e-05	0.005216693418940609	0.007223113964686998	0.016015139746449174
Percy B. Lehning	1736.9912698412393	0.21688610320382676	0.002407704654895666	4.5336165655866046e-05	0.0008025682182985553	0.0016051364365971105	0.0010496088897694086
J. Verboven	1870.5833333332553	0.23761414483647153	0.0005350454788657035	0.0	0.0005350454788657035	0.0	0.001628390088322639
Jaak Boonen	1860.4261904761286	0.23539661122565442	0.00454788657035848	3.676195860260329e-05	0.001337613697164259	0.003210272873194221	0.0022273753683943534
Gerrit ten Bruggencate Hermz.	1758.7404761904158	0.22338886114820955	0.001070090957731407	0.0	0.00013376136971642589	0.0009363295880149812	0.0007331179003879008
Adriaan Loosjes	2168.88571428567	0.2679721105875208	0.0056179775280898875	0.0003675941561844472	0.0049491706795077575	0.0006688068485821295	0.010566706459192304
Leo van Breen	2069.595238095133	0.260016732633454	0.002541466024612092	1.8465069237444185e-06	0.002407704654895666	0.00013376136971642589	0.00528390298488589
Toon Tellegen	1712.871428571403	0.2147511410699375	0.002140181915462814	0.0	0.002140181915462814	0.0	0.0008790350704694015
L. Ghijs	1449.3853174603514	0.18626688863387475	0.0009363295880149812	0.0	0.00013376136971642589	0.0008025682182985553	6.671704914895484e-05
Liesbeth Laport	1398.4444444444844	0.1764465597431904	0.001070090957731407	1.6607513580485365e-06	0.00040128410914927763	0.0006688068485821295	0.00014961109810806024
Hendrikus Pomes	1758.7404761904158	0.22338886114820955	0.00040128410914927763	0.0	0.00013376136971642589	0.00026752273943285177	0.0007331179003879008
H. de Jongste	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
R. Haeseryn	1608.036904761876	0.20451262261200456	0.0005350454788657035	1.4066120108023438e-07	0.00013376136971642589	0.00040128410914927763	0.00040730161749258413
J. de Kruys	1573.1488095238046	0.1992657477438628	0.0016051364365971105	3.633508765870211e-05	0.00040128410914927763	0.001203852327447833	0.00033541670687387996
Geertruida Carelsen	1898.971428571355	0.23948212956660483	0.0014713750668806848	8.574997458096614e-05	0.001070090957731407	0.00040128410914927763	0.0019756499606185503
C.B. van Haeringen	2409.602380952347	0.28852274321420235	0.13416265382557516	0.016871534383632664	0.026752273943285176	0.10741037988228999	0.04120711838655407
C.G.N. de Vooys	2563.885714285695	0.3080250599594911	0.21575708935259497	0.053979482390827005	0.03611556982343499	0.17964151952915997	0.05186634202691882
Henri Donders	1834.5809523808912	0.23201342757833632	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	0.0014822301439525465
A. Moerdijk	1770.3595238094997	0.21818895258702994	0.0040128410914927765	6.957510035527741e-07	0.0038790797217763506	0.00013376136971642589	0.0028389181736494973
S. De Vriendt	1778.373809523784	0.21984947645958247	0.0020064205457463883	1.3823979126165208e-05	0.0008025682182985553	0.001203852327447833	0.001996919307158703
Gustaaf Verriest sr.	1689.2857142856735	0.2153637305040048	0.0014713750668806848	0.0001111215046838612	0.00013376136971642589	0.001337613697164259	0.0006765516254003882
Rik Smits	1732.657142857129	0.21330848460878998	0.003477795612627073	6.529139246441882e-07	0.0030765115034777956	0.00040128410914927763	0.0027400549747045254
Rob Tempelaars	1405.1515873016256	0.1772315544837241	0.0006688068485821295	0.0001100476830394328	0.0005350454788657035	0.00013376136971642589	0.00012983319364850255
I.F. Fedorov	1.0	0.00013376136971642589	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	7.998451244502626e-82
Caroline van Eck	1437.6825396825707	0.18096466750836188	0.0008025682182985553	0.00010876275653999153	0.0006688068485821295	0.00013376136971642589	0.0002645181554880052
L.H. Smeding	1552.5091269841314	0.19805933549458157	0.0008025682182985553	2.47728075412826e-07	0.0005350454788657035	0.00026752273943285177	0.00027802001454752705
C. Gussenhoven	1258.396428571468	0.1618865075356854	0.00040128410914927763	0.0	0.00040128410914927763	0.0	8.976936790102886e-06
W.C.E. Koksma-ten Cate	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Mineke Schipper	2006.6547619047014	0.24697754545124537	0.010968432316746922	0.00026119709654309493	0.008560727661851257	0.002407704654895666	0.008319999672250786
J. Valk	2010.3071428570681	0.2498633225377015	0.0049491706795077575	0.0005677789852072236	0.003344034242910647	0.0016051364365971105	0.0063780746113360496
Siti Nuraini	1650.3297619047466	0.21053564704301914	0.0020064205457463883	0.0	0.0009363295880149812	0.001070090957731407	0.00033053615288401164
Th.J.G. Locher	1938.2642857141973	0.24302852930091304	0.010834670947030497	6.944076633182725e-05	0.002675227394328518	0.008159443552701979	0.004603151843784846
M.A. Schwartz	1965.6166666665713	0.24509044339222816	0.0029427501337613697	0.00022442307068098652	0.0028089887640449437	0.00013376136971642589	0.004194770404330736
Raymond Jouve	0.0	0.0	0.00040128410914927763	0.0	0.0	0.00040128410914927763	3.552025893195421e-97
Halbe Binnerts	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
W.F. Lichtenauer	1830.3047619046993	0.23115609093976056	0.0009363295880149812	2.0429295052995596e-05	0.0008025682182985553	0.00013376136971642589	0.0017970943475427606
G.J. Geers	2252.4119047618383	0.27859668865661036	0.010567148207597646	0.0011169366856149917	0.006420545746388442	0.004146602461209203	0.011889191972355084
P.E. van Renesse	0.0	0.0	0.00040128410914927763	0.0	0.0	0.00040128410914927763	3.552025893195421e-97
Chr.P. van Eeghen	0.0	0.0	0.0005350454788657035	0.0	0.0	0.0005350454788657035	3.552025893195421e-97
Bert van Aerschot	1970.795238095153	0.24703413268106095	0.002407704654895666	0.0	0.002407704654895666	0.0	0.005433036803125864
Marie-José Heijkant	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Mark Eyskens	1618.5357142856947	0.20537138346860512	0.0009363295880149812	1.2051801558637973e-07	0.0008025682182985553	0.00013376136971642589	0.0003874530624865678
Carlo Ginzburg	1434.2932539682852	0.18229381823641444	0.001070090957731407	9.164865883797373e-07	0.0008025682182985553	0.00026752273943285177	6.959781653795104e-05
Hans Reeser	1541.238095238091	0.19581392502360004	0.0020064205457463883	3.541726688625706e-07	0.0006688068485821295	0.001337613697164259	0.00031411645647533726
Marie Cremers	2135.321428571376	0.2643462128079635	0.0037453183520599247	0.0	0.0037453183520599247	0.0	0.012325583782196697
Michiel van Kempen	1660.925793650784	0.2059278758783708	0.008828250401284108	0.0011984988096052016	0.002140181915462814	0.006688068485821294	0.0014575930972145193
Jan F. de Zanger	1589.069047619032	0.20239266958537955	0.0005350454788657035	0.00011493635821921126	0.00026752273943285177	0.00026752273943285177	0.00027256485096995416
Paul van der Loeff	1812.797619047557	0.2304332642893296	0.005751738897806313	2.7011291936790578e-05	0.0014713750668806848	0.004280363830925628	0.0014039412789356122
Pieter Antonie van der Lith	1757.0496031745697	0.22105960290747154	0.006153023006955591	0.00045414641132806834	0.0017388978063135364	0.004414125200642054	0.000707137611711304
A. Gildemeester	1751.72380952375	0.22297543949491552	0.0014713750668806848	0.00021721894495820273	0.0005350454788657035	0.0009363295880149812	0.0007171525877137235
Sitor Situmorang	1329.7182539683	0.1700154151289058	0.00026752273943285177	1.5622941654456965e-07	0.00013376136971642589	0.00013376136971642589	2.7811182449749114e-05
P. Maximilianus O.F.M. Cap.	1928.4071428570753	0.24035606688255928	0.003210272873194221	4.346819857449033e-06	0.0016051364365971105	0.0016051364365971105	0.0046064986705867126
W.H. Stenfert Kroese	1991.7690476189837	0.24643541464556543	0.004681647940074906	0.000134446059087223	0.0037453183520599247	0.0009363295880149812	0.003660667553491718
J. Keunen	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
P. Berthold	1640.3357142856942	0.21041906144872885	0.001337613697164259	9.03915511291534e-06	0.00040128410914927763	0.0009363295880149812	0.00044260144175575013
Paul Gillaerts	1924.226190476123	0.24074262325504941	0.013108614232209737	9.733609792128256e-05	0.003611556982343499	0.009497057249866239	0.0049088407044852326
A. de Roos	1942.0119047618211	0.24332781077633409	0.0014713750668806848	3.6458126758758535e-06	0.001070090957731407	0.00040128410914927763	0.0036690914088953835
H.L. van Oordt	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Ferdinand Vercnocke	1947.9404761903977	0.24497663754991136	0.001070090957731407	0.0	0.001070090957731407	0.0	0.004558760155150526
Siem Bakker	1880.859523809482	0.23123146967047503	0.026618512573568752	0.0006147624065153359	0.0049491706795077575	0.021669341894060994	0.004187215904633331
Arthur Coussens	1829.0238095237537	0.23128560195572423	0.003344034242910647	7.880851752441562e-05	0.0014713750668806848	0.0018726591760299624	0.001903877825898348
J.A. van Leuvensteijn	1879.4190476190195	0.2277874152250465	0.021535580524344566	0.0001618982341254793	0.010700909577314071	0.010834670947030497	0.007323154452123299
J. F. P. de Smit	1381.1063492063824	0.17628284514204404	0.001203852327447833	0.0	0.00013376136971642589	0.001070090957731407	4.939719229018222e-05
A.L. van Beeck	1461.612698412725	0.18815410552945677	0.00026752273943285177	2.7489623319909165e-07	0.00013376136971642589	0.00013376136971642589	5.189963149910284e-05
Willem Noomen	1731.6261904761784	0.21357593871634567	0.012573568753344033	9.677514022851296e-06	0.002407704654895666	0.010165864098448368	0.0025820322538628515
G.A. Sybenga	1618.3916666666448	0.20628906233067565	0.00040128410914927763	4.790220187642457e-07	0.00013376136971642589	0.00026752273943285177	0.00034821117663296484
A.O. van Kerkwijk	1654.4904761904604	0.21020179326268765	0.00040128410914927763	1.043390667793325e-07	0.00026752273943285177	0.00013376136971642589	0.0003089453161253415
Frans Budé	1637.6202380952284	0.20672070164757106	0.0018726591760299624	0.00013307610196573144	0.0014713750668806848	0.00040128410914927763	0.00044399095345385304
Joep Leerssen	1514.9805555555697	0.18941669107597525	0.003210272873194221	0.0002268630952287165	0.001203852327447833	0.0020064205457463883	0.00033432990788740774
Artur Lundkvist	1622.6484126983999	0.20529456764069315	0.0005350454788657035	1.4671409866554933e-05	0.00040128410914927763	0.00013376136971642589	0.00030579250823206753
Bertus Aafjes	2465.8785714285423	0.2983149880168101	0.030497592295345103	0.0013325176234150833	0.025147137506688066	0.005350454788657036	0.04595490803310815
W.H. van der Linden	1558.8126984127161	0.19839342489940795	0.001203852327447833	0.0	0.00040128410914927763	0.0008025682182985553	0.0001936866459389786
P.C. Molhuysen	2057.754761904671	0.2562360630859419	0.005484216158373461	0.0	0.005484216158373461	0.0	0.005240107493060614
H. Bianchi	1937.8595238094638	0.24089524463914752	0.003344034242910647	0.00010624467682506929	0.002140181915462814	0.001203852327447833	0.0033636448451628193
Nico van Suchtelen	2335.419047619015	0.2877496293219758	0.01203852327447833	0.0011243371434349922	0.011503477795612626	0.0005350454788657035	0.02494111747364616
J.D.C. van Dokkum	1903.057142857066	0.2402274904717385	0.001337613697164259	5.913313579854661e-06	0.001070090957731407	0.00026752273943285177	0.0022939111910415064
K. Leus	1856.247619047575	0.22919305370808513	0.013509898341359015	8.269660895523453e-05	0.006955591225254146	0.0065543071161048684	0.020708800299098908
Rosey E. Pool	1268.7269841270468	0.16468879736823283	0.001337613697164259	0.0003273880776625157	0.0006688068485821295	0.0006688068485821295	2.826814970151191e-06
Herman Heijermans	2317.419047619016	0.2812135879864715	0.013509898341359015	0.00011066378737518681	0.013108614232209737	0.00040128410914927763	0.02217118730303592
Marie Koenen	2308.5023809523245	0.2818554083402008	0.017656500802568215	0.00011950050102621817	0.01752273943285179	0.00013376136971642589	0.04173340608773696
A.H. de Groot	1786.9357142856577	0.22478148373545498	0.0016051364365971105	2.650017509923925e-05	0.0014713750668806848	0.00013376136971642589	0.002051396128267858
J.H.F. Kohlbrugge	2050.245238095133	0.25905235942433874	0.00227394328517924	0.0	0.00227394328517924	0.0	0.006836752294642263
Paula Vermeyden	1686.8126984126818	0.2090280776657894	0.0005350454788657035	0.0	0.0005350454788657035	0.0	0.0013443761929993322
Stephan Sanders	1331.9527777778305	0.17082677617216027	0.0017388978063135364	3.388227370759102e-06	0.00040128410914927763	0.001337613697164259	2.293375939693784e-05
Thom Holterman	1538.9289682539834	0.1950561850570724	0.001337613697164259	1.0236939073997832e-05	0.0005350454788657035	0.0008025682182985553	0.00014928138819006722
Jan Spierdijk	1906.7571428570795	0.2376923395360119	0.0037453183520599247	0.00010876275653999153	0.003611556982343499	0.00013376136971642589	0.0029287778903494804
D.A. van Heyst	1647.840476190461	0.20957773161503357	0.00040128410914927763	2.2975925270454873e-08	0.00013376136971642589	0.00026752273943285177	0.00029424093678856873
M. Siesling	1696.56904761902	0.21441956274721585	0.017656500802568215	2.4631037080269395e-05	0.003477795612627073	0.014178705189941144	0.0007289139936702034
F. de Tollenaere	2118.7214285714062	0.25581553011757424	0.018726591760299623	0.0002621931743051399	0.014579989299090422	0.004146602461209203	0.018670140278043264
P. Maliepaard	1981.0809523808525	0.24820610423929043	0.006688068485821294	0.0	0.002140181915462814	0.00454788657035848	0.0058724208692731905
T.A. van Dijk	2110.9547619047144	0.25924633623490345	0.009630818619582664	1.857838700028213e-05	0.009363295880149811	0.00026752273943285177	0.011638352510175507
Friedhelm Debus	1888.6404761904255	0.23393625149509178	0.0020064205457463883	7.060745258534408e-07	0.0014713750668806848	0.0005350454788657035	0.003425522808711624
Leen Huet	1491.1349206349362	0.18966396185718407	0.003611556982343499	0.00012473022473826316	0.0005350454788657035	0.0030765115034777956	0.00010925636408608437
Joseph van Wely, O.P.	0.0	0.0	0.0006688068485821295	0.0	0.0	0.0006688068485821295	3.552025893195421e-97
B.W. Schippers	1862.1119047618458	0.23368125205803753	0.0005350454788657035	0.0	0.0005350454788657035	0.0	0.0021838185774978227
K.R. de Graaf	1829.8952380952064	0.2258709596054119	0.005216693418940609	1.5687615147015395e-05	0.003344034242910647	0.0018726591760299624	0.004989958363609326
Helma Wolf-Catz	1909.502380952317	0.23854538760722227	0.001070090957731407	8.760532629062814e-10	0.0009363295880149812	0.00013376136971642589	0.0030816201064214088
Aert Schouman	1791.5571428570813	0.22621229503001136	0.0020064205457463883	2.9527376165157184e-07	0.00026752273943285177	0.0017388978063135364	0.0010684633332506553
Phillip Herring	1183.594047619071	0.15199845800087258	0.0008025682182985553	0.0	0.00013376136971642589	0.0006688068485821295	3.6357032046279817e-06
André Demedts	2655.0000000000173	0.32547920449168866	0.06968967362225789	0.02774498596189494	0.026886035313001603	0.042803638309256285	0.0650741956888589
J.C. Bruijn	2071.180952380863	0.2594431663114684	0.0008025682182985553	1.0062748392051038e-05	0.0006688068485821295	0.00013376136971642589	0.00430105755708658
Joachim von der Thüsen	1493.0448412698543	0.18789645821872797	0.00227394328517924	1.1341258254110072e-05	0.001070090957731407	0.001203852327447833	0.00020526613307005122
L.P.J. Braat	1761.509523809476	0.22237629971735123	0.0008025682182985553	0.0	0.0008025682182985553	0.0	0.0011716706498653264
Josef Cohen	1913.1857142856356	0.24103330354710803	0.002140181915462814	0.0	0.002140181915462814	0.0	0.0022284770977264987
K. van Baarle	1757.3904761904414	0.21954657273646036	0.012172284644194755	1.9599666647820192e-05	0.004815409309791332	0.007356875334403424	0.01346388093107421
J. Hovy	1758.9071428570826	0.22339896375589538	0.0005350454788657035	0.0	0.00013376136971642589	0.00040128410914927763	0.0007331179003879008
Charles Tomlinson	1455.7535714285984	0.18801088096865184	0.0005350454788657035	1.7894497620926542e-08	0.00040128410914927763	0.00013376136971642589	3.547627534679807e-05
G. Kurth	1964.0452380951856	0.2417558795365516	0.010834670947030497	2.7892425289175035e-05	0.010700909577314071	0.00013376136971642589	0.024134988308295677
Max Kijzer	1977.0452380951672	0.24705165724282865	0.0016051364365971105	3.608202221382242e-07	0.0014713750668806848	0.00013376136971642589	0.00416284346791473
A.J. Dunning	994.811976911959	0.12925851463599	0.00013376136971642589	0.0	0.00013376136971642589	0.0	6.683498235187957e-08
Jean Brüll	1704.7523809523582	0.2126441068947096	0.001337613697164259	0.0	0.001337613697164259	0.0	0.0011370678722594746
E.H. de Craene	1816.626190476128	0.23236266459242477	0.00227394328517924	0.0	0.0008025682182985553	0.0014713750668806848	0.001835557007409052
Robert van Passen	1934.4357142856509	0.24188280170440363	0.001070090957731407	0.0	0.001070090957731407	0.0	0.0031349177013548163
Willem Bernard Johannes van Eyk	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Arie Pos	1405.184920634959	0.17723791347889772	0.0006688068485821295	3.054674321582429e-07	0.0005350454788657035	0.00013376136971642589	0.00012983319364850255
Ria Loohuizen	1366.2325396825902	0.1761474553841816	0.00026752273943285177	0.0	0.00013376136971642589	0.00013376136971642589	1.4865066129196634e-05
J.A. van Praag	1989.9999999999095	0.2482185762811094	0.0037453183520599247	0.0002972161019415054	0.002407704654895666	0.001337613697164259	0.0032159891507911238
Agnes Verbiest	1812.0285714285465	0.22255351804696152	0.021669341894060994	0.0002530711607121145	0.005751738897806313	0.01591760299625468	0.0032026013445273214
Th.G. Sinnige	1545.1726190476315	0.19933007370552652	0.002675227394328518	5.452071528945255e-05	0.00026752273943285177	0.002407704654895666	0.00010679445733257683
Fr. van Baarle	1813.4166666666215	0.22469968552448866	0.02822364901016586	7.388325756514538e-05	0.008962011771000535	0.019261637239165328	0.024619150503314216
O.M. de Munnick	0.0	0.0	0.00013376136971642589	0.0	0.0	0.00013376136971642589	3.552025893195421e-97
Frederick Franck	1700.692857142822	0.2162454052785113	0.0005350454788657035	0.0	0.0005350454788657035	0.0	0.00048182152225776016
Willem Arnold Pieter Pistorius	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Jan Donkers	1818.408333333281	0.22596394888478835	0.004280363830925628	3.0468816091277672e-05	0.003344034242910647	0.0009363295880149812	0.0018785552135658036
Christine Delhaye	1272.2674603174974	0.16263779957759716	0.00026752273943285177	6.17597756301379e-07	0.00013376136971642589	0.00013376136971642589	1.633936699412111e-05
Cor Alons	1666.978571428548	0.21150922228946087	0.0113697164258962	8.250561340685837e-06	0.002140181915462814	0.009229534510433386	0.0005449796859843557
Ad Kooyman	1687.2797619047362	0.21356313233724875	0.0005350454788657035	0.0	0.0005350454788657035	0.0	0.0005543294630655267
F.K.M. Mars	1632.952777777767	0.2035351415974602	0.004815409309791332	1.2127360017037375e-06	0.0006688068485821295	0.004146602461209203	0.0006442462293943497
Johannes Aarnout Loebèr jr.	0.0	0.0	0.0009363295880149812	0.0	0.0	0.0009363295880149812	3.552025893195421e-97
P. Ronse	1703.749999999972	0.21411286405315583	0.006153023006955591	0.0	0.002407704654895666	0.0037453183520599247	0.009290296813734318
Jan van den Velden	1363.8670634921154	0.1754251886278049	0.0008025682182985553	0.0	0.00013376136971642589	0.0006688068485821295	1.8662207068576968e-05
Noegroho	0.0	0.0	0.00026752273943285177	0.0	0.0	0.00026752273943285177	3.552025893195421e-97
Alfred M.M. Dekker	1725.3952380952142	0.21378853486412006	0.006019261637239165	1.3613414196341513e-05	0.0009363295880149812	0.005082932049224184	0.0016057208001776697
Cyriel Verschaeve	2327.352380952332	0.2834403194038535	0.022338148742643123	1.6194881157199616e-05	0.022070626003210272	0.00026752273943285177	0.052734356826059064
A.J. Cnoop Koopmans	1659.425793650769	0.21077562515011353	0.00040128410914927763	0.0	0.00040128410914927763	0.0	0.0003286527438084499
